Mean,Median,Mode,Kurtosis,Skewness,Standard Deviation,Variance,Standard Error,Max,Min,Sum,Range,2nd Quartile,RMS,Count,Shape Factor,Impulse Factor,K Factor,Condition
0.000607651,-0.000420895,0.037158955,-0.065023286,0.048523869,0.149958823,0.022487648,0.002738317,0.49557295,-0.44747075,1.822953474,0.9430437,-0.000420895,0.149960054,3000,1.254269511,4.14498412,0.302599352,Flank Wear
-0.000634949,0.001443066,-0.085381411,-0.007959824,-0.046345058,0.144030023,0.020744647,0.002630055,0.50302881,-0.52792168,-1.904847292,1.03095049,0.001443066,0.144031422,3000,1.252505372,4.590836701,0.272827254,Flank Wear
-0.001022572,-0.003968432,-0.042690706,0.271466412,0.050889652,0.13667006,0.018678705,0.002495658,0.47464851,-0.59153688,-3.06771748,1.06618539,-0.003968432,0.136673886,3000,1.266035183,5.479514234,0.231048799,Flank Wear
-0.00275822,-0.004208943,-0.021525737,0.132454227,-0.003823917,0.137902488,0.019017096,0.002518163,0.50615543,-0.53201038,-8.274661309,1.03816581,-0.004208943,0.137930069,3000,1.256110511,4.844946673,0.259261989,Flank Wear
-0.000973108,-0.000180384,-0.001563322,0.124119952,0.024624846,0.143187587,0.020502685,0.002614672,0.54596001,-0.4503569,-2.91932263,0.99631691,-0.000180384,0.143190894,3000,1.257471163,4.794501599,0.262273593,Flank Wear
-0.000466671,-6.01E-05,-0.017797817,0.162818782,0.076105766,0.141220605,0.019943259,0.002578754,0.5985117,-0.43989468,-1.400014483,1.03840638,-6.01E-05,0.141221376,3000,1.257621479,5.32993795,0.235954244,Flank Wear
-0.000190846,-0.001743705,-0.052190892,0.161038998,0.125399492,0.138402798,0.019155334,0.002527299,0.55834633,-0.48414868,-0.572537023,1.04249501,-0.001743705,0.138402929,3000,1.258965411,5.078929471,0.247880074,Flank Wear
0.001737171,0.003307027,-0.031987965,0.187322509,-0.028307724,0.141124433,0.019916106,0.002576997,0.51613665,-0.5498082,5.211513542,1.06594485,0.003307027,0.141135125,3000,1.262862177,4.919625646,0.256698836,Flank Wear
0.000620879,-0.002525366,-0.10390076,0.306916904,-0.027337564,0.146392335,0.021430716,0.002673192,0.50627571,-0.56832755,1.862637421,1.07460326,-0.002525366,0.146393652,3000,1.277493897,4.95947036,0.257586759,Flank Wear
0.00189186,-0.001142427,-0.061210055,0.241529609,0.070278249,0.145066159,0.021044191,0.002648975,0.66128504,-0.50375032,5.675579242,1.16503536,-0.001142427,0.145078495,3000,1.268757814,5.783149056,0.219388745,Flank Wear
-0.000546842,0.00294626,-0.086583972,0.30274291,0.017090573,0.136614788,0.0186636,0.002494649,0.54307389,-0.49641475,-1.640525919,1.03948864,0.00294626,0.136615882,3000,1.277582426,5.078631017,0.251560395,Flank Wear
-0.001272704,-0.003126643,-0.00937993,0.370957171,0.032946161,0.13867115,0.019229688,0.002532199,0.59670788,-0.5383839,-3.818112351,1.13509178,-0.003126643,0.138676991,3000,1.266425709,5.449254389,0.232403485,Flank Wear
0.000362691,-0.001322811,-0.057001114,0.051850204,-0.063387989,0.142471453,0.020298115,0.002601595,0.49425015,-0.49833885,1.088072013,0.992589,-0.001322811,0.142471914,3000,1.259365775,4.405014803,0.285893653,Flank Wear
0.001663575,0.002164599,0.01875986,0.238419682,-0.060792604,0.138006982,0.019045927,0.002520071,0.4932881,-0.5055542,4.990724163,0.9988423,0.002164599,0.138017008,3000,1.266701638,4.639908815,0.273001408,Flank Wear
-0.000289776,-0.001984216,-0.082735792,0.310915194,0.025623847,0.141808639,0.02010969,0.002589491,0.59947371,-0.52623814,-0.869327203,1.12571185,-0.001984216,0.141808935,3000,1.272866073,5.380829818,0.23655572,Flank Wear
-0.000796051,-0.001142427,-0.13192029,0.148730351,-0.016955615,0.141405134,0.019995412,0.002582123,0.52864325,-0.48414868,-2.388153734,1.01279193,-0.001142427,0.141407375,3000,1.255339334,4.693013122,0.267491119,Flank Wear
0.000961804,0.002645621,-0.081052214,0.050343684,-0.082815572,0.148549318,0.0220669,0.002712579,0.56231475,-0.57073265,2.885410784,1.1330474,0.002645621,0.148552432,3000,1.247797916,4.793990943,0.260283745,Flank Wear
0.001658845,0.003788049,0.000120256,0.438868461,-0.068496338,0.145133251,0.021063661,0.0026502,0.68088669,-0.50314909,4.976533848,1.18403578,0.003788049,0.145142731,3000,1.272728723,5.970564564,0.213167232,Flank Wear
-0.002919884,-0.004449454,0.060488522,0.373663224,-0.023572026,0.140556348,0.019756087,0.002566624,0.53477627,-0.56916934,-8.759651994,1.10394561,-0.004449454,0.140586673,3000,1.280945873,5.185947572,0.247003244,Flank Wear
-0.000422618,0.000601278,0.043532494,-0.089828442,-0.038981077,0.135577177,0.018381171,0.002475702,0.49340838,-0.45564812,-1.26785355,0.9490565,0.000601278,0.135577835,3000,1.250542747,4.551099881,0.274778137,Flank Wear
-0.001543119,-0.000120256,0.013949639,0.604904434,-0.054749898,0.146440221,0.021444738,0.002674066,0.55930841,-0.55065,-4.629356077,1.10995841,-0.000120256,0.146448351,3000,1.288481362,4.920905269,0.261838278,Flank Wear
-0.00017902,0.003667793,-0.088027038,0.006989679,-0.123268289,0.138975797,0.019314272,0.002537762,0.420293,-0.50182623,-0.537060928,0.92211923,0.003667793,0.138975912,3000,1.25587385,4.534817798,0.276940311,Flank Wear
-0.002000891,-0.000601278,-0.02922209,0.228846005,0.044916497,0.138791809,0.019263166,0.002534403,0.46238244,-0.57446057,-6.002674078,1.03684301,-0.000601278,0.138806231,3000,1.274401209,5.274210243,0.241628822,Flank Wear
0.000279714,0.001322811,0.03427282,0.189172417,-0.032042199,0.14367129,0.02064144,0.002623504,0.56484014,-0.56243503,0.839142898,1.12727517,0.001322811,0.143671563,3000,1.265482387,4.975203408,0.254357919,Flank Wear
0.002327826,0.004088687,-0.025253657,0.132287733,-0.071449649,0.147902189,0.021875057,0.002700762,0.5413903,-0.54475749,6.983477752,1.08614779,0.004088687,0.147920506,3000,1.265484497,4.660490794,0.271534599,Flank Wear
0.001578955,0.004629837,-0.013829384,0.184871987,-0.028994821,0.138923193,0.019299654,0.002536802,0.61787283,-0.55702353,4.73686454,1.17489636,0.004629837,0.138932166,3000,1.258701156,5.597819917,0.2248556,Flank Wear
6.40E-05,0.001262683,-0.074077398,0.285783741,0.038212035,0.139877945,0.01956584,0.002554236,0.56435913,-0.50519341,0.191928142,1.06955254,0.001262683,0.13987796,3000,1.260821024,5.086976219,0.247852746,Flank Wear
-0.00042851,0.000360767,-0.091273934,-0.007009581,0.018758888,0.146654437,0.021507524,0.002677978,0.54620051,-0.47260416,-1.28553122,1.01880467,0.000360767,0.146655063,3000,1.257027628,4.681659926,0.268500414,Flank Wear
-0.000778454,0.001082299,-0.060608778,0.037704721,-0.097501523,0.147005669,0.021610667,0.002684391,0.5003832,-0.47164211,-2.335361948,0.97202531,0.001082299,0.14700773,3000,1.255273476,4.272685245,0.293790299,Flank Wear
0.00265436,0.003427282,0.021285227,0.074197742,-0.029297633,0.138994521,0.019319477,0.002538104,0.55077022,-0.48883867,7.963079435,1.03960889,0.003427282,0.139019864,3000,1.256777263,4.979112122,0.252409914,Flank Wear
-0.002413328,-6.01E-05,-0.071191266,0.168921697,-0.106500965,0.148869356,0.022162085,0.002718423,0.69219071,-0.53994727,-7.2399829,1.23213798,-6.01E-05,0.148888916,3000,1.260426437,5.859774484,0.215098113,Flank Wear
0.001441864,0.00162345,-0.10341974,-0.069755859,-0.011074167,0.147550081,0.021771026,0.002694333,0.49785781,-0.46286348,4.325590805,0.96072129,0.00162345,0.147557125,3000,1.248939765,4.213923349,0.296384073,Flank Wear
0.000918472,0.000901917,-0.074678674,0.155465152,-0.113343336,0.144254056,0.020809233,0.002634146,0.48378792,-0.58540386,2.755414788,1.06919178,0.000901917,0.14425698,3000,1.264511047,5.131465022,0.246423008,Flank Wear
0.000674633,0.004449454,-0.068305135,0.269117917,-0.104437548,0.143574649,0.02061368,0.002621739,0.45480636,-0.55678302,2.023900339,1.01158938,0.004449454,0.143576234,3000,1.269690552,4.923810303,0.257867479,Flank Wear
-0.002938002,-0.000601278,0.022608036,0.463403203,-0.015682206,0.142384279,0.020273283,0.002600003,0.67126626,-0.63074017,-8.814007315,1.30200643,-0.000601278,0.142414587,3000,1.26837147,5.978425301,0.21215812,Flank Wear
-1.56E-05,0.00054115,0.059766989,-0.037286222,0.001477821,0.144730652,0.020946962,0.002642849,0.49689579,-0.46190143,-0.046659183,0.95879722,0.00054115,0.144730653,3000,1.250583081,4.293558101,0.29126963,Flank Wear
0.000846158,0.006193159,-0.10798945,0.375554379,-0.171253082,0.149154424,0.022247042,0.002723629,0.62869585,-0.53826368,2.538473398,1.16695953,0.006193159,0.149156824,3000,1.272276426,5.362643729,0.237247986,Flank Wear
8.07E-05,0.002525365,-0.098489262,0.060336123,-0.098643631,0.143544402,0.020604995,0.002621187,0.47176239,-0.52479506,0.242194477,0.99655745,0.002525365,0.143544425,3000,1.262226027,4.614668838,0.273524725,Flank Wear
0.000448713,-0.000300639,-0.071912795,-0.094437091,0.028569124,0.143351593,0.020549679,0.002617666,0.52479506,-0.52251023,1.34614036,1.04730529,-0.000300639,0.143352295,3000,1.247195254,4.565827884,0.273158622,Flank Wear
0.00096457,0.005291242,-0.10847047,0.162870839,-0.003417136,0.14007541,0.019621121,0.002557842,0.47464851,-0.51517463,2.893708594,0.98982314,0.005291242,0.140078731,3000,1.261799598,4.640584156,0.271905337,Flank Wear
0.001197504,0.003066516,-0.043291986,0.01930935,-0.093333327,0.14516418,0.021072639,0.002650765,0.47164211,-0.52936476,3.59251292,1.00100687,0.003066516,0.145169119,3000,1.253714318,4.571717335,0.274232685,Flank Wear
-0.001668986,-0.003367155,0.044374283,0.077993949,0.00247097,0.143730336,0.02065841,0.002624582,0.61366385,-0.49990216,-5.0069582,1.11356601,-0.003367155,0.143740026,3000,1.255332695,5.359344336,0.234232514,Flank Wear
-0.00211774,0.001443067,-0.059165712,0.115447239,0.003218008,0.146289124,0.021400508,0.002671307,0.53020656,-0.55786532,-6.353218948,1.08807188,0.001443067,0.146304452,3000,1.264702745,4.822367283,0.262257657,Flank Wear
-0.000933864,0.001743705,0.047500927,-0.048700234,-0.097970085,0.160458491,0.025746927,0.002930046,0.48619303,-0.54175109,-2.801592568,1.02794412,0.001743705,0.160461209,3000,1.25733196,4.245019494,0.296189914,Flank Wear
0.000889209,0.003727921,-0.048703484,-0.020557537,-0.070332605,0.15083531,0.022751291,0.002754322,0.56796676,-0.49569324,2.667627789,1.06366,0.003727921,0.150837931,3000,1.253751565,4.720889551,0.26557528,Flank Wear
-0.000812927,-0.001142427,0.049425017,0.018892893,-0.032027735,0.139796746,0.01954313,0.002552753,0.49713629,-0.48943993,-2.438781828,0.98657622,-0.001142427,0.139799109,3000,1.258709524,4.47606702,0.28120882,Flank Wear
-0.000399208,-0.001683577,0.00240511,0.161832147,0.009203715,0.141488923,0.020019115,0.002583653,0.51481384,-0.45600891,-1.197624214,0.97082275,-0.001683577,0.141489486,3000,1.261395503,4.589626282,0.274836212,Flank Wear
-6.25E-05,0.003788049,-0.033912055,0.158397832,-0.118018904,0.141479569,0.020016469,0.002583482,0.51096565,-0.49641475,-0.187358114,1.0073804,0.003788049,0.141479583,3000,1.255291099,4.533591483,0.276886681,Flank Wear
0.002078216,0.00402856,-0.10774894,0.064759984,-0.033795615,0.155942072,0.02431793,0.002847574,0.54920691,-0.66898143,6.234647226,1.21818834,0.00402856,0.15595592,3000,1.252292578,5.371777372,0.233124438,Flank Wear
-7.65E-05,0.004509582,0.014069895,0.053604027,-0.15182188,0.150310782,0.022593331,0.002744744,0.46947753,-0.53405476,-0.229447686,1.00353229,0.004509582,0.150310802,3000,1.262505661,4.485686653,0.28145204,Flank Wear
0.000699687,-0.000180384,-0.14262304,0.289920657,0.015303244,0.136141169,0.018534418,0.002486001,0.53453577,-0.5484854,2.099059979,1.08302117,-0.000180384,0.136142967,3000,1.259811591,5.075460588,0.24821621,Flank Wear
-0.00100225,-0.001202555,-0.11027431,-0.03606583,-0.033671954,0.145256837,0.021099549,0.002652457,0.54391569,-0.54078907,-3.006748944,1.08470476,-0.001202555,0.145260295,3000,1.256902292,4.706371263,0.267063991,Flank Wear
0.000551572,0.004269071,0.011183763,0.231746028,-0.126431035,0.153419049,0.023537405,0.002801503,0.53670037,-0.50423139,1.654716032,1.04093176,0.004269071,0.15342004,3000,1.269416454,4.440725468,0.285857899,Flank Wear
0.000737688,0.003427282,0.015512961,0.135874545,-0.128476756,0.147428492,0.02173516,0.002692112,0.54896641,-0.52443427,2.213062587,1.07340068,0.003427282,0.147430338,3000,1.26904236,4.725361404,0.268559852,Flank Wear
-0.000245041,0.001924088,-0.081412978,-0.039034283,-0.082200766,0.146087495,0.021341556,0.002667625,0.51986456,-0.49388939,-0.735122269,1.01375395,0.001924088,0.146087701,3000,1.249422771,4.446169085,0.281011079,Flank Wear
-0.000308135,0.001322811,-0.061811332,-0.07197498,0.001257662,0.144229978,0.020802287,0.002633706,0.53032678,-0.46647114,-0.924403987,0.99679792,0.001322811,0.144230307,3000,1.246928719,4.584887214,0.271964971,Flank Wear
-0.00026845,0.003367155,0.006373542,0.362019029,-0.048477211,0.153731297,0.023633312,0.002807205,0.64817721,-0.55533993,-0.805351418,1.20351714,0.003367155,0.153731532,3000,1.277281165,5.385391877,0.237175157,Flank Wear
0.000204154,0.001924089,-0.11760989,0.088163358,-0.118070972,0.142142188,0.020204402,0.002595582,0.50868082,-0.51000363,0.612461176,1.01868445,0.001924089,0.142142335,3000,1.261057954,4.524648727,0.278708477,Flank Wear
-0.00052704,-0.000901917,0.001202555,0.468131833,-0.041527989,0.143906185,0.02070899,0.002627793,0.51517463,-0.68846279,-1.581119253,1.20363742,-0.000901917,0.14390715,3000,1.26860739,6.069114595,0.209026765,Flank Wear
0.000707824,-0.000240512,-0.022127014,0.219858421,-0.043777418,0.152821698,0.023354471,0.002790595,0.55546021,-0.50218701,2.123471932,1.05764722,-0.000240512,0.152823337,3000,1.269953237,4.615842743,0.275129225,Flank Wear
0.000612101,0.002164599,-0.089710616,0.055059356,-0.069469695,0.15559484,0.024209754,0.002841234,0.52503556,-0.49364889,1.836301785,1.01868445,0.002164599,0.155596044,3000,1.263553398,4.263671815,0.296353344,Flank Wear
-0.000276908,0.00348741,-0.13023672,0.770817771,-0.043513104,0.146827167,0.021558217,0.002681132,0.589252,-0.57157445,-0.830725019,1.16082645,0.00348741,0.146827428,3000,1.288759482,5.172086114,0.249175952,Flank Wear
8.34E-05,0.000601278,-0.087064989,0.332429494,-0.09140844,0.152054413,0.023120544,0.002776584,0.58035308,-0.57806826,0.250251671,1.15842134,0.000601278,0.152054435,3000,1.270256345,4.848245172,0.262003323,Flank Wear
-0.001502432,0.004148815,-0.088868827,-0.053302692,-0.082502197,0.148533767,0.02206228,0.002712295,0.57241625,-0.44566694,-4.50729703,1.01808319,0.004148815,0.148541365,3000,1.252890806,4.828116769,0.259498862,Flank Wear
0.001039609,0.002344983,-0.071912795,0.532140009,-0.045713849,0.159091303,0.025310043,0.002905081,0.57734674,-0.68629819,3.118827028,1.26364493,0.002344983,0.1590947,3000,1.2929419,5.577455984,0.231815707,Flank Wear
-0.001112243,0.003547537,0.031867709,1.071046729,-0.187612148,0.155056937,0.024042654,0.002831411,0.64408851,-0.7460652,-3.336729948,1.39015371,0.003547537,0.155060926,3000,1.295801156,6.234659985,0.207838304,Flank Wear
-0.00098365,0.003066516,0.13288234,1.015732649,-0.085079606,0.153403449,0.023532618,0.002801218,0.67703855,-0.63915807,-2.950949637,1.31619662,0.003066516,0.153406602,3000,1.298108169,5.729018565,0.226584738,Flank Wear
0.000738168,0.00054115,-0.12458471,0.218209202,-0.028846264,0.14851351,0.022056263,0.002711925,0.53068757,-0.52190894,2.214504928,1.05259651,0.00054115,0.148515344,3000,1.265237827,4.521054658,0.279854574,Flank Wear
0.001724223,0.005050731,-0.08814729,1.240412573,-0.154066671,0.162885162,0.026531576,0.002974358,0.75833124,-0.7378878,5.172670296,1.49621904,0.005050731,0.162894287,3000,1.306044254,6.080103697,0.214806247,Flank Wear
0.000321684,-0.001142427,-0.01743705,0.501627642,-0.005503599,0.146992553,0.021606811,0.002684152,0.66537374,-0.62460715,0.965050578,1.28998089,-0.001142427,0.146992905,3000,1.277433463,5.782392578,0.220917803,Flank Wear
-0.001122345,0.001022172,-0.004449454,0.313359398,-0.022318554,0.159577746,0.025465057,0.002913963,0.53297246,-0.64456958,-3.367034103,1.17754204,0.001022172,0.159581693,3000,1.264602342,5.1078804,0.247578691,Flank Wear
-0.001980929,-0.002765877,0.004569709,0.789040391,-0.110497022,0.158381663,0.025084751,0.002892122,0.55954891,-0.6375947,-5.942787434,1.19714361,-0.002765877,0.15839405,3000,1.29300037,5.204805236,0.248424352,Flank Wear
0.001882921,0.002284855,0.003006388,0.820900763,-0.121402398,0.155023944,0.024032423,0.002830809,0.6058473,-0.638677,5.648761984,1.2445243,0.002284855,0.155035378,3000,1.295339464,5.336224106,0.242744577,Flank Wear
-0.001545083,-0.00372792,-0.081172474,0.724299709,-0.131036,0.159749949,0.025520046,0.002917108,0.57626444,-0.67451316,-4.635248848,1.2507776,-0.00372792,0.159757421,3000,1.28982243,5.44577022,0.236848486,Flank Wear
-0.000285046,-0.00054115,-0.027658768,1.292560275,-0.12079506,0.155019257,0.02403097,0.002830723,0.62809455,-0.80992085,-0.855136796,1.4380154,-0.00054115,0.155019519,3000,1.29909142,6.787282215,0.191400826,Flank Wear
5.15E-05,0.001743705,-0.035114609,0.772738477,-0.111917472,0.160119184,0.025638153,0.00292385,0.65034181,-0.72995096,0.154528259,1.38029277,0.001743705,0.160119193,3000,1.29080156,5.884502809,0.219356096,Flank Wear
-0.00126613,-0.002705749,-0.057482135,0.575804133,-0.069200117,0.158873601,0.025240821,0.002901105,0.56087172,-0.70866573,-3.798390684,1.26953745,-0.002705749,0.158878646,3000,1.288684405,5.748075645,0.224194058,Flank Wear
0.000360727,0.001803833,-0.038481764,1.179049654,-0.042721111,0.151875666,0.023066218,0.00277332,0.57698596,-0.69122869,1.082179579,1.26821465,0.001803833,0.151876094,3000,1.308199509,5.953965565,0.219719025,Flank Wear
0.001414325,0.00348741,-0.00589252,1.08041209,-0.110968123,0.16261176,0.026442585,0.002969366,0.66344965,-0.79272431,4.242975299,1.45617396,0.00348741,0.162617911,3000,1.292044688,6.298415906,0.205138039,Flank Wear
0.000476092,0.000120256,0.07984966,0.724506487,-0.106955103,0.155920741,0.024311278,0.002847185,0.56015021,-0.74594492,1.428274755,1.30609513,0.000120256,0.155921468,3000,1.288643735,6.165008956,0.209025444,Flank Wear
0.00049882,0.004449454,-0.037158955,1.287475753,-0.162828096,0.160681327,0.025818489,0.002934115,0.7028935,-0.92127746,1.496460175,1.62417096,0.004449454,0.160682101,3000,1.310291557,7.512610736,0.174412279,Flank Wear
0.000307453,0.000360767,-0.004208943,1.193136414,-0.229549466,0.165664687,0.027444789,0.003025114,0.61871463,-0.77155936,0.922359668,1.39027399,0.000360767,0.165664972,3000,1.297046015,6.040794129,0.214714487,Flank Wear
0.00254593,0.005652009,0.060127757,1.31705101,-0.088521688,0.154867395,0.02398391,0.00282795,0.61847413,-0.81725645,7.637788662,1.43573058,0.005652009,0.154888321,3000,1.308270402,6.902989322,0.189522298,Flank Wear
-0.002724669,0.000841789,0.036317166,0.688298352,-0.167493783,0.153548134,0.023577029,0.00280386,0.59502429,-0.6561141,-8.174007771,1.25113839,0.000841789,0.153572306,3000,1.284493244,5.487800175,0.234063414,Flank Wear
-0.000168759,0.001503194,0.10907175,1.566262218,-0.176781302,0.169682653,0.028792203,0.003098484,0.69327301,-0.74654621,-0.50627561,1.43981922,0.001503194,0.169682737,3000,1.321141135,5.812570718,0.227290333,Flank Wear
0.000513371,0.001743705,-0.049545269,1.398470943,-0.153935692,0.158069496,0.024985966,0.002886422,0.68040568,-0.87245375,1.540112339,1.55285943,0.001743705,0.158070329,3000,1.295411796,7.149898929,0.181179036,Flank Wear
0.000186957,0.000661406,-0.037279207,0.647634346,-0.05879097,0.157061046,0.024668172,0.002868007,0.58179617,-0.63555038,0.56087219,1.21734655,0.000661406,0.157061158,3000,1.276717936,5.166258683,0.247126212,Flank Wear
-0.00014114,0.001262683,-0.010822996,1.555079877,-0.150991219,0.14975423,0.022426329,0.002734581,0.68341208,-0.82771868,-0.42341989,1.51113076,0.001262683,0.149754296,3000,1.304294563,7.209068466,0.180924147,Flank Wear
0.000558787,-0.001022172,-0.057241622,1.01640204,-0.109548185,0.163207117,0.026636563,0.002980237,0.65900022,-0.70217192,1.676361832,1.36117214,-0.001022172,0.163208074,3000,1.294275685,5.568376744,0.232433211,Flank Wear
